timestamp,day_length_hours,sunrise_hour,sunset_hour,is_daylight,hours_since_sunrise,hours_until_sunset
2022-01-01 00:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,16.507859548826104
2022-01-01 01:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,15.507859548826104
2022-01-01 02:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,14.507859548826104
2022-01-01 03:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,13.507859548826104
2022-01-01 04:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,12.507859548826104
2022-01-01 05:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,11.507859548826104
2022-01-01 06:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,10.507859548826104
2022-01-01 07:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,0.0,9.507859548826104
2022-01-01 08:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,0.5078595488261044,8.507859548826104
2022-01-01 09:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,1.5078595488261044,7.507859548826104
2022-01-01 10:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,2.5078595488261044,6.507859548826104
2022-01-01 11:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,3.5078595488261044,5.507859548826104
2022-01-01 12:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,4.507859548826104,4.507859548826104
2022-01-01 13:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,5.507859548826104,3.5078595488261044
2022-01-01 14:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,6.507859548826104,2.5078595488261044
2022-01-01 15:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,7.507859548826104,1.5078595488261044
2022-01-01 16:00:00,9.015719097652209,7.492140451173896,16.507859548826104,1,8.507859548826104,0.5078595488261044
2022-01-01 17:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,9.507859548826104,0.0
2022-01-01 18:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,10.507859548826104,0.0
2022-01-01 19:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,11.507859548826104,0.0
2022-01-01 20:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,12.507859548826104,0.0
2022-01-01 21:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,13.507859548826104,0.0
2022-01-01 22:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,14.507859548826104,0.0
2022-01-01 23:00:00,9.015719097652209,7.492140451173896,16.507859548826104,0,15.507859548826104,0.0
2022-01-02 00:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,16.514041203450862
2022-01-02 01:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,15.514041203450862
2022-01-02 02:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,14.514041203450862
2022-01-02 03:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,13.514041203450862
2022-01-02 04:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,12.514041203450862
2022-01-02 05:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,11.514041203450862
2022-01-02 06:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,10.514041203450862
2022-01-02 07:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,0.0,9.514041203450862
2022-01-02 08:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,0.514041203450863,8.514041203450862
2022-01-02 09:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,1.514041203450863,7.514041203450862
2022-01-02 10:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,2.514041203450863,6.514041203450862
2022-01-02 11:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,3.514041203450863,5.514041203450862
2022-01-02 12:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,4.514041203450863,4.514041203450862
2022-01-02 13:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,5.514041203450863,3.514041203450862
2022-01-02 14:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,6.514041203450863,2.514041203450862
2022-01-02 15:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,7.514041203450863,1.5140412034508621
2022-01-02 16:00:00,9.028082406901726,7.485958796549137,16.514041203450862,1,8.514041203450862,0.5140412034508621
2022-01-02 17:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,9.514041203450862,0.0
2022-01-02 18:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,10.514041203450862,0.0
2022-01-02 19:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,11.514041203450862,0.0
2022-01-02 20:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,12.514041203450862,0.0
2022-01-02 21:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,13.514041203450862,0.0
2022-01-02 22:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,14.514041203450862,0.0
2022-01-02 23:00:00,9.028082406901726,7.485958796549137,16.514041203450862,0,15.514041203450862,0.0
2022-01-03 00:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,16.520727849830966
2022-01-03 01:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,15.520727849830966
2022-01-03 02:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,14.520727849830966
2022-01-03 03:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,13.520727849830966
2022-01-03 04:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,12.520727849830966
2022-01-03 05:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,11.520727849830966
2022-01-03 06:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,10.520727849830966
2022-01-03 07:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,0.0,9.520727849830966
2022-01-03 08:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,0.5207278498309664,8.520727849830966
2022-01-03 09:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,1.5207278498309664,7.5207278498309655
2022-01-03 10:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,2.5207278498309664,6.5207278498309655
2022-01-03 11:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,3.5207278498309664,5.5207278498309655
2022-01-03 12:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,4.520727849830966,4.5207278498309655
2022-01-03 13:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,5.520727849830966,3.5207278498309655
2022-01-03 14:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,6.520727849830966,2.5207278498309655
2022-01-03 15:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,7.520727849830966,1.5207278498309655
2022-01-03 16:00:00,9.041455699661933,7.479272150169034,16.520727849830966,1,8.520727849830966,0.5207278498309655
2022-01-03 17:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,9.520727849830966,0.0
2022-01-03 18:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,10.520727849830966,0.0
2022-01-03 19:00:00,9.041455699661933,7.479272150169034,16.520727849830966,0,11.520727849830966,0.0
